Aikaleima(dd-mm-YYYY HH:MM:SS);Opiskelija;Tehtävä
02-11-2020 20:43:14;Opiskelija_091;L08-T3
28-10-2020 12:06:00;Opiskelija_092;L08-T3
02-11-2020 20:28:54;Opiskelija_093;L08-T3
02-11-2020 22:59:48;Opiskelija_094;L08-T3
29-10-2020 14:07:59;Opiskelija_095;L08-T3
01-11-2020 23:24:34;Opiskelija_096;L08-T3
31-10-2020 21:55:51;Opiskelija_098;L08-T3
28-10-2020 17:02:02;Opiskelija_100;L08-T3
27-10-2020 15:06:25;Opiskelija_103;L08-T3
30-10-2020 14:11:50;Opiskelija_104;L08-T3
29-10-2020 20:06:30;Opiskelija_106;L08-T3
29-10-2020 16:22:33;Opiskelija_107;L08-T3
30-10-2020 11:03:28;Opiskelija_109;L08-T3
30-10-2020 13:41:14;Opiskelija_111;L08-T3
28-10-2020 12:22:26;Opiskelija_113;L08-T3
02-11-2020 17:44:07;Opiskelija_116;L08-T3
01-11-2020 02:08:30;Opiskelija_117;L08-T3
02-11-2020 18:43:46;Opiskelija_118;L08-T3
02-11-2020 08:56:30;Opiskelija_120;L08-T3
29-10-2020 15:49:10;Opiskelija_121;L08-T3
28-10-2020 12:34:42;Opiskelija_122;L08-T3
02-11-2020 23:06:22;Opiskelija_123;L08-T3
02-11-2020 19:19:16;Opiskelija_125;L08-T3
01-11-2020 21:29:12;Opiskelija_126;L08-T3
03-11-2020 00:28:29;Opiskelija_128;L08-T3
02-11-2020 19:19:38;Opiskelija_129;L08-T3
29-10-2020 17:35:33;Opiskelija_132;L08-T3
02-11-2020 10:59:00;Opiskelija_133;L08-T3
02-11-2020 21:27:56;Opiskelija_134;L08-T3
02-11-2020 20:55:08;Opiskelija_135;L08-T3
28-10-2020 11:12:27;Opiskelija_137;L08-T3
02-11-2020 13:34:56;Opiskelija_141;L08-T3
02-11-2020 19:39:17;Opiskelija_142;L08-T3
30-10-2020 17:57:04;Opiskelija_143;L08-T3
02-11-2020 15:45:25;Opiskelija_144;L08-T3
01-11-2020 16:15:33;Opiskelija_145;L08-T3
31-10-2020 18:32:22;Opiskelija_146;L08-T3
02-11-2020 16:11:02;Opiskelija_147;L08-T3
02-11-2020 21:18:07;Opiskelija_149;L08-T3
28-10-2020 10:05:47;Opiskelija_151;L08-T3
28-10-2020 19:51:48;Opiskelija_153;L08-T3
30-10-2020 16:24:55;Opiskelija_155;L08-T3
02-11-2020 12:04:43;Opiskelija_156;L08-T3
28-10-2020 10:47:41;Opiskelija_157;L08-T3
29-10-2020 21:47:35;Opiskelija_158;L08-T3
31-10-2020 15:51:23;Opiskelija_159;L08-T3
02-11-2020 18:09:00;Opiskelija_162;L08-T3
02-11-2020 10:28:43;Opiskelija_163;L08-T3
02-11-2020 10:04:52;Opiskelija_164;L08-T3
28-10-2020 17:24:59;Opiskelija_165;L08-T3
27-10-2020 15:59:13;Opiskelija_167;L08-T3
30-10-2020 12:26:57;Opiskelija_169;L08-T3
01-11-2020 17:52:27;Opiskelija_172;L08-T3
31-10-2020 11:26:37;Opiskelija_173;L08-T3
27-10-2020 18:29:41;Opiskelija_174;L08-T3
30-10-2020 17:45:15;Opiskelija_175;L08-T3
27-10-2020 14:56:06;Opiskelija_176;L08-T3
29-10-2020 15:18:02;Opiskelija_178;L08-T3
27-10-2020 18:14:20;Opiskelija_179;L08-T3
02-11-2020 16:02:36;Opiskelija_183;L08-T3
03-11-2020 01:37:27;Opiskelija_184;L08-T3
31-10-2020 15:26:00;Opiskelija_186;L08-T3
28-10-2020 19:52:25;Opiskelija_187;L08-T3
29-10-2020 16:02:21;Opiskelija_188;L08-T3
29-10-2020 17:21:40;Opiskelija_189;L08-T3
28-10-2020 12:24:18;Opiskelija_190;L08-T3
02-11-2020 18:10:06;Opiskelija_191;L08-T3
02-11-2020 14:34:54;Opiskelija_192;L08-T3
02-11-2020 12:17:00;Opiskelija_194;L08-T3
28-10-2020 11:30:09;Opiskelija_195;L08-T3
03-11-2020 03:18:17;Opiskelija_196;L08-T3
01-11-2020 22:51:42;Opiskelija_199;L08-T3
29-10-2020 14:56:34;Opiskelija_200;L08-T3
02-11-2020 14:57:44;Opiskelija_201;L08-T3
30-10-2020 15:50:56;Opiskelija_202;L08-T3
30-10-2020 14:43:48;Opiskelija_204;L08-T3
28-10-2020 18:06:38;Opiskelija_206;L08-T3
02-11-2020 23:08:25;Opiskelija_207;L08-T3
29-10-2020 11:40:40;Opiskelija_208;L08-T3
01-11-2020 13:01:17;Opiskelija_209;L08-T3
28-10-2020 18:20:29;Opiskelija_214;L08-T3
27-10-2020 16:26:55;Opiskelija_215;L08-T3
01-11-2020 15:24:09;Opiskelija_216;L08-T3
28-10-2020 14:05:51;Opiskelija_218;L08-T3
01-11-2020 14:24:38;Opiskelija_219;L08-T3
28-10-2020 15:58:12;Opiskelija_220;L08-T3
29-10-2020 17:21:56;Opiskelija_221;L08-T3
02-11-2020 15:31:00;Opiskelija_223;L08-T3
29-10-2020 20:39:25;Opiskelija_224;L08-T3
28-10-2020 13:38:44;Opiskelija_225;L08-T3
31-10-2020 17:07:40;Opiskelija_226;L08-T3
02-11-2020 18:21:48;Opiskelija_228;L08-T3
29-10-2020 11:14:51;Opiskelija_231;L08-T3
28-10-2020 21:16:19;Opiskelija_232;L08-T3
02-11-2020 18:48:59;Opiskelija_233;L08-T3
01-11-2020 18:38:18;Opiskelija_234;L08-T3
29-10-2020 19:39:43;Opiskelija_235;L08-T3
30-10-2020 01:19:54;Opiskelija_237;L08-T3
28-10-2020 13:08:10;Opiskelija_239;L08-T3
30-10-2020 18:25:58;Opiskelija_240;L08-T3
31-10-2020 19:33:53;Opiskelija_241;L08-T3
27-10-2020 18:33:17;Opiskelija_242;L08-T3
31-10-2020 10:59:18;Opiskelija_245;L08-T3
01-11-2020 12:36:45;Opiskelija_246;L08-T3
29-10-2020 15:55:19;Opiskelija_247;L08-T3
02-11-2020 22:41:46;Opiskelija_248;L08-T3
30-10-2020 11:38:47;Opiskelija_249;L08-T3
27-10-2020 15:00:24;Opiskelija_250;L08-T3
03-11-2020 04:33:18;Opiskelija_253;L08-T3
01-11-2020 12:26:28;Opiskelija_254;L08-T3
29-10-2020 16:28:21;Opiskelija_255;L08-T3
02-11-2020 21:32:42;Opiskelija_256;L08-T3
27-10-2020 17:48:47;Opiskelija_258;L08-T3
28-10-2020 00:35:25;Opiskelija_259;L08-T3
29-10-2020 18:15:25;Opiskelija_262;L08-T3
27-10-2020 23:13:14;Opiskelija_263;L08-T3
02-11-2020 13:43:31;Opiskelija_265;L08-T3
01-11-2020 20:53:53;Opiskelija_266;L08-T3
29-10-2020 17:10:21;Opiskelija_267;L08-T3
03-11-2020 02:28:35;Opiskelija_269;L08-T3
27-10-2020 15:17:15;Opiskelija_270;L08-T3
30-10-2020 00:21:05;Opiskelija_272;L08-T3
02-11-2020 17:35:12;Opiskelija_274;L08-T3
01-11-2020 16:18:26;Opiskelija_275;L08-T3
28-10-2020 14:08:05;Opiskelija_276;L08-T3
30-10-2020 18:29:43;Opiskelija_277;L08-T3
27-10-2020 17:17:47;Opiskelija_278;L08-T3
30-10-2020 14:36:36;Opiskelija_282;L08-T3
27-10-2020 17:54:46;Opiskelija_283;L08-T3
02-11-2020 15:37:06;Opiskelija_284;L08-T3
31-10-2020 13:38:41;Opiskelija_286;L08-T3
30-10-2020 16:18:33;Opiskelija_287;L08-T3
30-10-2020 11:00:06;Opiskelija_288;L08-T3
02-11-2020 21:42:22;Opiskelija_290;L08-T3
03-11-2020 02:53:59;Opiskelija_291;L08-T3
27-10-2020 16:59:17;Opiskelija_292;L08-T3
30-10-2020 16:37:51;Opiskelija_294;L08-T3
28-10-2020 09:40:10;Opiskelija_295;L08-T3
29-10-2020 17:14:37;Opiskelija_296;L08-T3
29-10-2020 22:17:35;Opiskelija_297;L08-T3
29-10-2020 18:50:15;Opiskelija_301;L08-T3
30-10-2020 21:59:42;Opiskelija_302;L08-T3
28-10-2020 15:09:29;Opiskelija_303;L08-T3
28-10-2020 15:55:41;Opiskelija_304;L08-T3
28-10-2020 12:46:50;Opiskelija_305;L08-T3
27-10-2020 16:38:45;Opiskelija_306;L08-T3
28-10-2020 17:13:24;Opiskelija_307;L08-T3
31-10-2020 22:10:21;Opiskelija_308;L08-T3
03-11-2020 00:12:01;Opiskelija_309;L08-T3
28-10-2020 19:46:04;Opiskelija_310;L08-T3
02-11-2020 23:53:02;Opiskelija_311;L08-T3
01-11-2020 16:10:29;Opiskelija_313;L08-T3
02-11-2020 21:46:09;Opiskelija_315;L08-T3
28-10-2020 12:55:00;Opiskelija_318;L08-T3
31-10-2020 18:43:13;Opiskelija_319;L08-T3
28-10-2020 17:31:05;Opiskelija_320;L08-T3
02-11-2020 10:50:17;Opiskelija_321;L08-T3
01-11-2020 23:03:47;Opiskelija_322;L08-T3
29-10-2020 10:52:45;Opiskelija_323;L08-T3
27-10-2020 15:38:57;Opiskelija_324;L08-T3
01-11-2020 21:37:45;Opiskelija_325;L08-T3
01-11-2020 16:52:18;Opiskelija_326;L08-T3
03-11-2020 02:17:24;Opiskelija_327;L08-T3
28-10-2020 12:08:11;Opiskelija_329;L08-T3
29-10-2020 21:18:21;Opiskelija_330;L08-T3
02-11-2020 22:17:49;Opiskelija_331;L08-T3
28-10-2020 12:57:27;Opiskelija_332;L08-T3
02-11-2020 13:14:53;Opiskelija_333;L08-T3
28-10-2020 10:53:41;Opiskelija_335;L08-T3
03-11-2020 01:54:31;Opiskelija_337;L08-T3
01-11-2020 15:35:03;Opiskelija_338;L08-T3
29-10-2020 19:05:01;Opiskelija_339;L08-T3
29-10-2020 12:53:52;Opiskelija_340;L08-T3
03-11-2020 02:04:35;Opiskelija_342;L08-T3
30-10-2020 16:51:34;Opiskelija_344;L08-T3
29-10-2020 11:20:48;Opiskelija_345;L08-T3
30-10-2020 16:44:51;Opiskelija_346;L08-T3
02-11-2020 16:01:00;Opiskelija_347;L08-T3
01-11-2020 21:03:51;Opiskelija_348;L08-T3
28-10-2020 01:05:33;Opiskelija_350;L08-T3
02-11-2020 23:20:31;Opiskelija_352;L08-T3
01-11-2020 18:28:02;Opiskelija_353;L08-T3
03-11-2020 01:30:17;Opiskelija_354;L08-T3
30-10-2020 19:17:00;Opiskelija_355;L08-T3
28-10-2020 09:15:55;Opiskelija_356;L08-T3
03-11-2020 02:30:46;Opiskelija_357;L08-T3
28-10-2020 13:44:44;Opiskelija_359;L08-T3
28-10-2020 16:48:04;Opiskelija_360;L08-T3
02-11-2020 19:40:38;Opiskelija_362;L08-T3
02-11-2020 16:28:37;Opiskelija_364;L08-T3
28-10-2020 19:54:29;Opiskelija_365;L08-T3
30-10-2020 09:36:54;Opiskelija_366;L08-T3
01-11-2020 19:55:16;Opiskelija_367;L08-T3
28-10-2020 23:30:53;Opiskelija_368;L08-T3
28-10-2020 09:22:34;Opiskelija_369;L08-T3
03-11-2020 03:37:09;Opiskelija_371;L08-T3
02-11-2020 14:13:07;Opiskelija_372;L08-T3
31-10-2020 22:08:13;Opiskelija_373;L08-T3
02-11-2020 14:37:17;Opiskelija_375;L08-T3
28-10-2020 18:38:32;Opiskelija_377;L08-T3
31-10-2020 23:58:10;Opiskelija_378;L08-T3
02-11-2020 18:03:53;Opiskelija_379;L08-T3
01-11-2020 18:36:51;Opiskelija_380;L08-T3
31-10-2020 10:56:59;Opiskelija_381;L08-T3
29-10-2020 12:49:36;Opiskelija_382;L08-T3
01-11-2020 18:59:10;Opiskelija_383;L08-T3
29-10-2020 18:12:29;Opiskelija_386;L08-T3
29-10-2020 13:02:24;Opiskelija_387;L08-T3
27-10-2020 20:14:30;Opiskelija_389;L08-T3
27-10-2020 17:49:41;Opiskelija_390;L08-T3
02-11-2020 19:58:32;Opiskelija_394;L08-T3
02-11-2020 11:22:46;Opiskelija_395;L08-T3
01-11-2020 17:10:32;Opiskelija_398;L08-T3
03-11-2020 00:35:19;Opiskelija_399;L08-T3
02-11-2020 16:01:00;Opiskelija_401;L08-T3
27-10-2020 18:52:31;Opiskelija_402;L08-T3
03-11-2020 00:32:06;Opiskelija_403;L08-T3
28-10-2020 15:38:52;Opiskelija_404;L08-T3
27-10-2020 21:12:53;Opiskelija_405;L08-T3
03-11-2020 01:17:16;Opiskelija_406;L08-T3
31-10-2020 15:15:36;Opiskelija_407;L08-T3
29-10-2020 00:02:32;Opiskelija_409;L08-T3
27-10-2020 12:15:13;Opiskelija_411;L08-T3
31-10-2020 20:08:17;Opiskelija_413;L08-T3
02-11-2020 19:58:46;Opiskelija_414;L08-T3
28-10-2020 20:12:45;Opiskelija_415;L08-T3
01-11-2020 23:48:38;Opiskelija_418;L08-T3
28-10-2020 12:01:53;Opiskelija_419;L08-T3
30-10-2020 12:17:38;Opiskelija_420;L08-T3
02-11-2020 17:38:58;Opiskelija_421;L08-T3
01-11-2020 17:43:46;Opiskelija_423;L08-T3
31-10-2020 18:36:42;Opiskelija_424;L08-T3
29-10-2020 16:57:54;Opiskelija_425;L08-T3
02-11-2020 13:40:50;Opiskelija_429;L08-T3
31-10-2020 22:36:45;Opiskelija_430;L08-T3
03-11-2020 02:23:53;Opiskelija_431;L08-T3
02-11-2020 14:38:37;Opiskelija_433;L08-T3
27-10-2020 19:44:57;Opiskelija_434;L08-T3
28-10-2020 13:46:33;Opiskelija_435;L08-T3
28-10-2020 09:31:04;Opiskelija_436;L08-T3
02-11-2020 15:16:34;Opiskelija_437;L08-T3
02-11-2020 23:27:51;Opiskelija_438;L08-T3
02-11-2020 22:49:21;Opiskelija_439;L08-T3
01-11-2020 17:54:44;Opiskelija_441;L08-T3
03-11-2020 00:23:58;Opiskelija_442;L08-T3
30-10-2020 12:00:39;Opiskelija_443;L08-T3
02-11-2020 15:19:16;Opiskelija_444;L08-T3
02-11-2020 14:43:19;Opiskelija_445;L08-T3
02-11-2020 19:23:15;Opiskelija_446;L08-T3
27-10-2020 18:23:39;Opiskelija_449;L08-T3
28-10-2020 14:29:07;Opiskelija_450;L08-T3
03-11-2020 03:48:48;Opiskelija_451;L08-T3
30-10-2020 18:03:42;Opiskelija_452;L08-T3
27-10-2020 18:38:50;Opiskelija_455;L08-T3
27-10-2020 14:40:41;Opiskelija_456;L08-T3
01-11-2020 22:48:02;Opiskelija_457;L08-T3
01-11-2020 15:13:58;Opiskelija_458;L08-T3
29-10-2020 15:16:40;Opiskelija_459;L08-T3
29-10-2020 10:00:35;Opiskelija_462;L08-T3
28-10-2020 15:48:22;Opiskelija_463;L08-T3
28-10-2020 13:27:38;Opiskelija_465;L08-T3
02-11-2020 22:57:04;Opiskelija_468;L08-T3
27-10-2020 20:14:53;Opiskelija_469;L08-T3
02-11-2020 21:02:33;Opiskelija_471;L08-T3
03-11-2020 00:48:51;Opiskelija_472;L08-T3
31-10-2020 18:31:57;Opiskelija_475;L08-T3
30-10-2020 14:26:16;Opiskelija_476;L08-T3
27-10-2020 17:32:58;Opiskelija_477;L08-T3
02-11-2020 23:50:57;Opiskelija_481;L08-T3
02-11-2020 16:06:06;Opiskelija_482;L08-T3
01-11-2020 11:52:18;Opiskelija_484;L08-T3
03-11-2020 03:03:12;Opiskelija_486;L08-T3
28-10-2020 16:07:03;Opiskelija_489;L08-T3
01-11-2020 17:54:03;Opiskelija_490;L08-T3
27-10-2020 22:14:10;Opiskelija_492;L08-T3
02-11-2020 19:44:05;Opiskelija_493;L08-T3
29-10-2020 15:14:39;Opiskelija_494;L08-T3
29-10-2020 13:13:36;Opiskelija_495;L08-T3
03-11-2020 00:17:00;Opiskelija_497;L08-T3
28-10-2020 18:38:26;Opiskelija_499;L08-T3
28-10-2020 16:32:12;Opiskelija_500;L08-T3
02-11-2020 20:47:36;Opiskelija_501;L08-T3
27-10-2020 19:31:47;Opiskelija_502;L08-T3
31-10-2020 14:31:58;Opiskelija_503;L08-T3
01-11-2020 19:55:16;Opiskelija_505;L08-T3
02-11-2020 23:36:21;Opiskelija_506;L08-T3
30-10-2020 20:32:30;Opiskelija_507;L08-T3
02-11-2020 13:58:55;Opiskelija_509;L08-T3
01-11-2020 17:53:09;Opiskelija_510;L08-T3
01-11-2020 17:36:43;Opiskelija_511;L08-T3
28-10-2020 17:58:19;Opiskelija_512;L08-T3
01-11-2020 22:12:30;Opiskelija_514;L08-T3
30-10-2020 13:02:48;Opiskelija_515;L08-T3
30-10-2020 13:23:51;Opiskelija_517;L08-T3
30-10-2020 15:51:29;Opiskelija_005;L08-T4
29-10-2020 16:50:52;Opiskelija_008;L08-T4
31-10-2020 21:34:14;Opiskelija_010;L08-T4
01-11-2020 22:47:16;Opiskelija_011;L08-T4
30-10-2020 09:30:41;Opiskelija_020;L08-T4
29-10-2020 15:27:20;Opiskelija_022;L08-T4
02-11-2020 18:49:58;Opiskelija_035;L08-T4
02-11-2020 23:53:39;Opiskelija_037;L08-T4
01-11-2020 18:56:23;Opiskelija_039;L08-T4
02-11-2020 15:50:02;Opiskelija_043;L08-T4
31-10-2020 14:49:11;Opiskelija_045;L08-T4
03-11-2020 00:09:46;Opiskelija_047;L08-T4
02-11-2020 22:40:50;Opiskelija_055;L08-T4
01-11-2020 17:00:28;Opiskelija_057;L08-T4
02-11-2020 13:50:17;Opiskelija_059;L08-T4
30-10-2020 16:49:23;Opiskelija_062;L08-T4
02-11-2020 21:54:47;Opiskelija_064;L08-T4
29-10-2020 15:58:16;Opiskelija_068;L08-T4
30-10-2020 14:46:56;Opiskelija_074;L08-T4
31-10-2020 19:05:03;Opiskelija_081;L08-T4
29-10-2020 00:13:17;Opiskelija_085;L08-T4
03-11-2020 01:40:10;Opiskelija_091;L08-T4
01-11-2020 12:36:14;Opiskelija_100;L08-T4
03-11-2020 00:28:54;Opiskelija_103;L08-T4
30-10-2020 18:35:47;Opiskelija_106;L08-T4
01-11-2020 12:15:26;Opiskelija_107;L08-T4
30-10-2020 20:01:13;Opiskelija_111;L08-T4
31-10-2020 23:00:34;Opiskelija_121;L08-T4
29-10-2020 09:17:24;Opiskelija_122;L08-T4
02-11-2020 22:03:04;Opiskelija_132;L08-T4
02-11-2020 15:20:52;Opiskelija_133;L08-T4
28-10-2020 13:47:21;Opiskelija_137;L08-T4
02-11-2020 13:36:45;Opiskelija_141;L08-T4
30-10-2020 23:02:36;Opiskelija_143;L08-T4
31-10-2020 18:32:46;Opiskelija_146;L08-T4
31-10-2020 13:11:56;Opiskelija_151;L08-T4
30-10-2020 15:52:50;Opiskelija_153;L08-T4
02-11-2020 13:07:14;Opiskelija_156;L08-T4
02-11-2020 13:18:25;Opiskelija_157;L08-T4
02-11-2020 19:00:41;Opiskelija_159;L08-T4
01-11-2020 19:26:33;Opiskelija_165;L08-T4
29-10-2020 13:27:22;Opiskelija_167;L08-T4
28-10-2020 10:14:01;Opiskelija_174;L08-T4
01-11-2020 23:35:15;Opiskelija_175;L08-T4
28-10-2020 17:05:18;Opiskelija_176;L08-T4
28-10-2020 19:09:39;Opiskelija_179;L08-T4
28-10-2020 21:17:43;Opiskelija_187;L08-T4
01-11-2020 13:24:59;Opiskelija_188;L08-T4
31-10-2020 15:46:28;Opiskelija_190;L08-T4
03-11-2020 01:19:31;Opiskelija_191;L08-T4
28-10-2020 16:13:58;Opiskelija_195;L08-T4
02-11-2020 18:15:03;Opiskelija_199;L08-T4
02-11-2020 18:15:45;Opiskelija_200;L08-T4
31-10-2020 15:24:45;Opiskelija_202;L08-T4
03-11-2020 00:14:30;Opiskelija_204;L08-T4
29-10-2020 21:13:07;Opiskelija_208;L08-T4
01-11-2020 19:35:17;Opiskelija_216;L08-T4
28-10-2020 19:31:52;Opiskelija_218;L08-T4
02-11-2020 11:22:28;Opiskelija_219;L08-T4
02-11-2020 18:42:34;Opiskelija_220;L08-T4
02-11-2020 20:00:33;Opiskelija_228;L08-T4
31-10-2020 13:24:06;Opiskelija_237;L08-T4
01-11-2020 14:50:30;Opiskelija_239;L08-T4
02-11-2020 16:31:54;Opiskelija_246;L08-T4
28-10-2020 00:45:30;Opiskelija_250;L08-T4
02-11-2020 16:16:44;Opiskelija_254;L08-T4
31-10-2020 11:11:55;Opiskelija_255;L08-T4
02-11-2020 22:45:30;Opiskelija_258;L08-T4
28-10-2020 00:48:00;Opiskelija_259;L08-T4
02-11-2020 16:11:40;Opiskelija_270;L08-T4
01-11-2020 23:32:52;Opiskelija_272;L08-T4
02-11-2020 17:37:32;Opiskelija_274;L08-T4
02-11-2020 15:54:22;Opiskelija_282;L08-T4
27-10-2020 21:12:59;Opiskelija_283;L08-T4
01-11-2020 13:22:26;Opiskelija_286;L08-T4
02-11-2020 18:10:03;Opiskelija_287;L08-T4
28-10-2020 12:39:24;Opiskelija_292;L08-T4
29-10-2020 17:24:06;Opiskelija_295;L08-T4
31-10-2020 20:22:49;Opiskelija_296;L08-T4
02-11-2020 20:31:13;Opiskelija_297;L08-T4
29-10-2020 14:32:15;Opiskelija_303;L08-T4
01-11-2020 01:57:27;Opiskelija_304;L08-T4
28-10-2020 17:44:40;Opiskelija_305;L08-T4
28-10-2020 22:18:18;Opiskelija_310;L08-T4
03-11-2020 02:27:50;Opiskelija_315;L08-T4
01-11-2020 11:48:51;Opiskelija_318;L08-T4
28-10-2020 18:07:09;Opiskelija_324;L08-T4
01-11-2020 16:56:30;Opiskelija_326;L08-T4
29-10-2020 13:12:17;Opiskelija_329;L08-T4
30-10-2020 13:36:06;Opiskelija_335;L08-T4
31-10-2020 16:49:32;Opiskelija_345;L08-T4
02-11-2020 18:26:55;Opiskelija_348;L08-T4
28-10-2020 19:22:31;Opiskelija_350;L08-T4
30-10-2020 22:11:03;Opiskelija_360;L08-T4
02-11-2020 21:10:24;Opiskelija_362;L08-T4
01-11-2020 22:17:28;Opiskelija_365;L08-T4
02-11-2020 18:37:40;Opiskelija_368;L08-T4
30-10-2020 09:41:32;Opiskelija_369;L08-T4
03-11-2020 00:17:22;Opiskelija_372;L08-T4
03-11-2020 00:01:01;Opiskelija_373;L08-T4
29-10-2020 15:32:40;Opiskelija_377;L08-T4
30-10-2020 11:51:57;Opiskelija_389;L08-T4
30-10-2020 13:08:24;Opiskelija_390;L08-T4
02-11-2020 19:02:26;Opiskelija_395;L08-T4
03-11-2020 00:59:28;Opiskelija_401;L08-T4
28-10-2020 19:08:43;Opiskelija_402;L08-T4
01-11-2020 16:23:16;Opiskelija_407;L08-T4
28-10-2020 23:01:52;Opiskelija_411;L08-T4
31-10-2020 15:58:21;Opiskelija_415;L08-T4
30-10-2020 12:12:53;Opiskelija_420;L08-T4
01-11-2020 17:43:39;Opiskelija_423;L08-T4
02-11-2020 22:27:01;Opiskelija_425;L08-T4
03-11-2020 02:35:06;Opiskelija_431;L08-T4
28-10-2020 18:46:34;Opiskelija_434;L08-T4
29-10-2020 10:26:08;Opiskelija_436;L08-T4
02-11-2020 15:36:41;Opiskelija_437;L08-T4
03-11-2020 01:56:43;Opiskelija_439;L08-T4
30-10-2020 12:30:08;Opiskelija_443;L08-T4
28-10-2020 15:30:07;Opiskelija_449;L08-T4
30-10-2020 18:45:59;Opiskelija_450;L08-T4
28-10-2020 17:10:25;Opiskelija_455;L08-T4
27-10-2020 21:23:16;Opiskelija_456;L08-T4
02-11-2020 11:05:24;Opiskelija_465;L08-T4
01-11-2020 03:59:27;Opiskelija_476;L08-T4
27-10-2020 21:14:37;Opiskelija_477;L08-T4
03-11-2020 00:32:40;Opiskelija_481;L08-T4
03-11-2020 01:31:09;Opiskelija_490;L08-T4
31-10-2020 20:15:58;Opiskelija_494;L08-T4
01-11-2020 20:34:48;Opiskelija_495;L08-T4
02-11-2020 17:09:04;Opiskelija_499;L08-T4
01-11-2020 22:38:10;Opiskelija_500;L08-T4
29-10-2020 12:25:17;Opiskelija_502;L08-T4
02-11-2020 22:09:09;Opiskelija_503;L08-T4
02-11-2020 23:55:24;Opiskelija_509;L08-T4
29-10-2020 17:27:51;Opiskelija_003;L08-T5
30-10-2020 16:21:59;Opiskelija_005;L08-T5
29-10-2020 14:44:56;Opiskelija_008;L08-T5
30-10-2020 17:25:55;Opiskelija_010;L08-T5
02-11-2020 20:21:59;Opiskelija_011;L08-T5
02-11-2020 21:08:53;Opiskelija_012;L08-T5
02-11-2020 17:33:05;Opiskelija_017;L08-T5
29-10-2020 18:16:37;Opiskelija_018;L08-T5
03-11-2020 02:51:01;Opiskelija_019;L08-T5
30-10-2020 19:20:10;Opiskelija_020;L08-T5
01-11-2020 11:45:02;Opiskelija_022;L08-T5
01-11-2020 14:53:07;Opiskelija_024;L08-T5
03-11-2020 02:59:35;Opiskelija_031;L08-T5
03-11-2020 01:24:43;Opiskelija_033;L08-T5
02-11-2020 21:10:26;Opiskelija_035;L08-T5
29-10-2020 22:03:05;Opiskelija_036;L08-T5
03-11-2020 02:46:57;Opiskelija_037;L08-T5
01-11-2020 20:01:26;Opiskelija_039;L08-T5
01-11-2020 18:58:55;Opiskelija_041;L08-T5
01-11-2020 21:33:06;Opiskelija_042;L08-T5
30-10-2020 15:19:38;Opiskelija_043;L08-T5
02-11-2020 19:24:35;Opiskelija_045;L08-T5
02-11-2020 21:12:43;Opiskelija_046;L08-T5
30-10-2020 14:29:21;Opiskelija_047;L08-T5
02-11-2020 18:57:16;Opiskelija_050;L08-T5
29-10-2020 18:34:58;Opiskelija_052;L08-T5
01-11-2020 15:40:31;Opiskelija_055;L08-T5
31-10-2020 22:52:41;Opiskelija_057;L08-T5
02-11-2020 17:32:33;Opiskelija_058;L08-T5
29-10-2020 16:16:42;Opiskelija_059;L08-T5
02-11-2020 13:16:29;Opiskelija_060;L08-T5
31-10-2020 22:25:37;Opiskelija_062;L08-T5
02-11-2020 21:55:04;Opiskelija_064;L08-T5
29-10-2020 15:48:33;Opiskelija_068;L08-T5
27-10-2020 18:55:37;Opiskelija_069;L08-T5
03-11-2020 03:49:35;Opiskelija_070;L08-T5
03-11-2020 05:44:33;Opiskelija_072;L08-T5
30-10-2020 18:35:07;Opiskelija_074;L08-T5
02-11-2020 21:11:23;Opiskelija_075;L08-T5
02-11-2020 18:09:25;Opiskelija_078;L08-T5
02-11-2020 22:49:52;Opiskelija_080;L08-T5
31-10-2020 19:05:06;Opiskelija_081;L08-T5
02-11-2020 18:31:51;Opiskelija_083;L08-T5
29-10-2020 17:11:16;Opiskelija_085;L08-T5
02-11-2020 22:31:20;Opiskelija_087;L08-T5
03-11-2020 03:54:05;Opiskelija_091;L08-T5
30-10-2020 15:10:53;Opiskelija_092;L08-T5
02-11-2020 23:17:26;Opiskelija_095;L08-T5
01-11-2020 16:57:03;Opiskelija_098;L08-T5
02-11-2020 11:06:04;Opiskelija_100;L08-T5
02-11-2020 23:47:48;Opiskelija_103;L08-T5
02-11-2020 14:58:39;Opiskelija_104;L08-T5
02-11-2020 14:01:08;Opiskelija_106;L08-T5
02-11-2020 15:16:16;Opiskelija_109;L08-T5
01-11-2020 13:25:15;Opiskelija_111;L08-T5
29-10-2020 18:56:22;Opiskelija_113;L08-T5
03-11-2020 00:17:50;Opiskelija_117;L08-T5
02-11-2020 23:17:54;Opiskelija_120;L08-T5
01-11-2020 13:24:12;Opiskelija_121;L08-T5
29-10-2020 15:22:21;Opiskelija_122;L08-T5
02-11-2020 23:56:43;Opiskelija_125;L08-T5
30-10-2020 12:43:08;Opiskelija_129;L08-T5
02-11-2020 14:11:08;Opiskelija_132;L08-T5
02-11-2020 19:00:38;Opiskelija_133;L08-T5
02-11-2020 21:16:57;Opiskelija_134;L08-T5
02-11-2020 21:20:27;Opiskelija_136;L08-T5
29-10-2020 13:13:04;Opiskelija_137;L08-T5
02-11-2020 13:41:05;Opiskelija_141;L08-T5
01-11-2020 20:47:07;Opiskelija_143;L08-T5
03-11-2020 02:20:43;Opiskelija_145;L08-T5
